354	Q0	FT933-16389	5.336382	LMDirichlet1000.0-D10-content
318	Q0	FT934-5517	4.38519	LMDirichlet1000.0-D10-content
654	Q0	LA120789-0105	8.731253	LMDirichlet1000.0-D10-content
313	Q0	FT944-3015	20.175089	LMDirichlet1000.0-D10-content
314	Q0	LA052589-0039	6.545498	LMDirichlet1000.0-D10-content
603	Q0	LA072790-0059	13.529017	LMDirichlet1000.0-D10-content
444	Q0	FBIS3-40501	12.810633	LMDirichlet1000.0-D10-content
424	Q0	LA101390-0121	5.728676	LMDirichlet1000.0-D10-content
395	Q0	FT922-769	5.4007154	LMDirichlet1000.0-D10-content
410	Q0	FT924-1015	9.4514	LMDirichlet1000.0-D10-content
370	Q0	FR941221-2-00053	6.826543	LMDirichlet1000.0-D10-content
653	Q0	FBIS4-21950	14.748849	LMDirichlet1000.0-D10-content
626	Q0	LA031090-0107	6.5307164	LMDirichlet1000.0-D10-content
326	Q0	FT943-543	9.725012	LMDirichlet1000.0-D10-content
365	Q0	LA021690-0167	11.038556	LMDirichlet1000.0-D10-content
636	Q0	FR940727-0-00085	11.1944895	LMDirichlet1000.0-D10-content
675	Q0	LA022690-0044	10.98336	LMDirichlet1000.0-D10-content
603	Q0	FT942-5827	12.91275	LMDirichlet1000.0-D10-content
439	Q0	FT942-14635	10.21476	LMDirichlet1000.0-D10-content
624	Q0	LA021989-0231	13.3308935	LMDirichlet1000.0-D10-content
668	Q0	LA070590-0188	5.41737	LMDirichlet1000.0-D10-content
423	Q0	FT942-13554	19.326763	LMDirichlet1000.0-D10-content
690	Q0	FBIS3-26712	7.798674	LMDirichlet1000.0-D10-content
392	Q0	FT941-1242	7.252784	LMDirichlet1000.0-D10-content
340	Q0	FT911-826	7.757536	LMDirichlet1000.0-D10-content
616	Q0	FT923-10115	6.9396625	LMDirichlet1000.0-D10-content
634	Q0	LA050390-0212	9.817329	LMDirichlet1000.0-D10-content
602	Q0	FT924-14925	12.499005	LMDirichlet1000.0-D10-content
660	Q0	LA123189-0136	11.372618	LMDirichlet1000.0-D10-content
402	Q0	LA111289-0077	7.5932097	LMDirichlet1000.0-D10-content
655	Q0	FBIS3-59753	9.117506	LMDirichlet1000.0-D10-content
396	Q0	FT923-2548	12.099819	LMDirichlet1000.0-D10-content
609	Q0	LA070690-0084	12.184843	LMDirichlet1000.0-D10-content
359	Q0	FT921-12481	8.078421	LMDirichlet1000.0-D10-content
350	Q0	FR940706-0-00094	6.910981	LMDirichlet1000.0-D10-content
325	Q0	LA110490-0082	8.365129	LMDirichlet1000.0-D10-content
636	Q0	LA050289-0019	7.0910306	LMDirichlet1000.0-D10-content
664	Q0	LA050989-0003	9.071005	LMDirichlet1000.0-D10-content
621	Q0	FT921-7364	17.525772	LMDirichlet1000.0-D10-content
442	Q0	FBIS3-52276	5.991299	LMDirichlet1000.0-D10-content
366	Q0	FBIS4-20690	7.684829	LMDirichlet1000.0-D10-content
322	Q0	FT944-8297	5.4375143	LMDirichlet1000.0-D10-content
663	Q0	FR940203-1-00049	7.922779	LMDirichlet1000.0-D10-content
432	Q0	LA070689-0115	7.20679	LMDirichlet1000.0-D10-content
323	Q0	LA040489-0107	13.054598	LMDirichlet1000.0-D10-content
358	Q0	LA091689-0056	11.956789	LMDirichlet1000.0-D10-content
602	Q0	FT931-1637	10.653217	LMDirichlet1000.0-D10-content
341	Q0	FR940825-1-00144	5.3331866	LMDirichlet1000.0-D10-content
337	Q0	FBIS4-67622	12.272295	LMDirichlet1000.0-D10-content
338	Q0	FT941-16918	10.0407715	LMDirichlet1000.0-D10-content
331	Q0	LA040689-0176	5.56513	LMDirichlet1000.0-D10-content
326	Q0	FT944-18499	9.33194	LMDirichlet1000.0-D10-content
380	Q0	FBIS4-47579	11.314805	LMDirichlet1000.0-D10-content
682	Q0	LA060290-0115	8.211722	LMDirichlet1000.0-D10-content
336	Q0	FR940603-0-00083	6.4450884	LMDirichlet1000.0-D10-content
440	Q0	LA072489-0081	6.819675	LMDirichlet1000.0-D10-content
670	Q0	LA040490-0041	8.221848	LMDirichlet1000.0-D10-content
612	Q0	FBIS4-24470	7.9869275	LMDirichlet1000.0-D10-content
379	Q0	LA110890-0003	5.467798	LMDirichlet1000.0-D10-content
607	Q0	FT944-17394	9.644134	LMDirichlet1000.0-D10-content
655	Q0	FR940527-1-00037	8.732269	LMDirichlet1000.0-D10-content
665	Q0	FBIS4-14148	8.8235035	LMDirichlet1000.0-D10-content
652	Q0	FT931-15844	11.171088	LMDirichlet1000.0-D10-content
317	Q0	FT943-16992	8.516958	LMDirichlet1000.0-D10-content
632	Q0	FT932-2680	10.1270485	LMDirichlet1000.0-D10-content
433	Q0	LA072990-0149	8.749025	LMDirichlet1000.0-D10-content
404	Q0	FT934-5663	7.769665	LMDirichlet1000.0-D10-content
394	Q0	LA061190-0063	4.7377152	LMDirichlet1000.0-D10-content
346	Q0	FR940920-2-00148	5.5156674	LMDirichlet1000.0-D10-content
620	Q0	FBIS4-37508	8.895851	LMDirichlet1000.0-D10-content
611	Q0	FBIS4-21111	10.638217	LMDirichlet1000.0-D10-content
442	Q0	LA042389-0096	5.941925	LMDirichlet1000.0-D10-content
644	Q0	FR940830-0-00004	10.153847	LMDirichlet1000.0-D10-content
340	Q0	FBIS4-50570	6.6966076	LMDirichlet1000.0-D10-content
647	Q0	FT923-12165	8.314346	LMDirichlet1000.0-D10-content
649	Q0	FT921-5724	10.422645	LMDirichlet1000.0-D10-content
444	Q0	FBIS4-44747	13.072184	LMDirichlet1000.0-D10-content
407	Q0	LA021190-0107	10.3653965	LMDirichlet1000.0-D10-content
667	Q0	LA072689-0011	12.25653	LMDirichlet1000.0-D10-content
343	Q0	LA031890-0136	6.3147945	LMDirichlet1000.0-D10-content
624	Q0	LA101289-0116	12.263616	LMDirichlet1000.0-D10-content
416	Q0	FBIS3-45089	10.398311	LMDirichlet1000.0-D10-content
333	Q0	FR940523-0-00045	13.797315	LMDirichlet1000.0-D10-content
334	Q0	FT932-12062	10.532331	LMDirichlet1000.0-D10-content
657	Q0	LA053089-0108	10.407828	LMDirichlet1000.0-D10-content
375	Q0	FBIS3-59723	9.195691	LMDirichlet1000.0-D10-content
603	Q0	FT942-14179	12.483405	LMDirichlet1000.0-D10-content
667	Q0	FT943-6193	9.202899	LMDirichlet1000.0-D10-content
666	Q0	FT944-14469	8.840243	LMDirichlet1000.0-D10-content
633	Q0	FT922-15171	12.523916	LMDirichlet1000.0-D10-content
655	Q0	LA011989-0197	8.817632	LMDirichlet1000.0-D10-content
378	Q0	FT931-1576	6.3315244	LMDirichlet1000.0-D10-content
646	Q0	FT942-15205	8.7942295	LMDirichlet1000.0-D10-content
374	Q0	LA080889-0027	12.484263	LMDirichlet1000.0-D10-content
443	Q0	FT933-5769	5.5147505	LMDirichlet1000.0-D10-content
680	Q0	LA052090-0066	9.951784	LMDirichlet1000.0-D10-content
632	Q0	FT932-8569	10.373783	LMDirichlet1000.0-D10-content
604	Q0	LA112690-0027	13.846466	LMDirichlet1000.0-D10-content
315	Q0	LA031490-0055	8.137987	LMDirichlet1000.0-D10-content
314	Q0	LA073089-0121	6.164052	LMDirichlet1000.0-D10-content
686	Q0	FT931-16819	9.676059	LMDirichlet1000.0-D10-content
361	Q0	LA022890-0075	11.950652	LMDirichlet1000.0-D10-content
404	Q0	FBIS3-39745	8.149908	LMDirichlet1000.0-D10-content
383	Q0	FT933-4868	10.23254	LMDirichlet1000.0-D10-content
680	Q0	LA081789-0137	9.060879	LMDirichlet1000.0-D10-content
371	Q0	LA072289-0144	9.104401	LMDirichlet1000.0-D10-content
398	Q0	LA060290-0124	9.358227	LMDirichlet1000.0-D10-content
635	Q0	LA061690-0004	9.0092745	LMDirichlet1000.0-D10-content
613	Q0	FR941213-2-00104	9.863627	LMDirichlet1000.0-D10-content
385	Q0	FBIS4-44635	9.021055	LMDirichlet1000.0-D10-content
350	Q0	LA060690-0112	6.986495	LMDirichlet1000.0-D10-content
422	Q0	LA073089-0145	9.380881	LMDirichlet1000.0-D10-content
378	Q0	FBIS3-40263	6.8519835	LMDirichlet1000.0-D10-content
698	Q0	FT943-5793	9.272764	LMDirichlet1000.0-D10-content
646	Q0	LA102190-0122	9.053523	LMDirichlet1000.0-D10-content
391	Q0	FT923-11708	5.81902	LMDirichlet1000.0-D10-content
624	Q0	LA080590-0138	11.635916	LMDirichlet1000.0-D10-content
640	Q0	FT934-4522	9.246993	LMDirichlet1000.0-D10-content
638	Q0	LA073189-0021	6.3801594	LMDirichlet1000.0-D10-content
645	Q0	FT921-6989	10.951059	LMDirichlet1000.0-D10-content
373	Q0	FR940902-0-00008	10.6409025	LMDirichlet1000.0-D10-content
339	Q0	LA051989-0006	10.622253	LMDirichlet1000.0-D10-content
626	Q0	LA120789-0060	7.21699	LMDirichlet1000.0-D10-content
328	Q0	FT942-10572	12.179468	LMDirichlet1000.0-D10-content
324	Q0	FBIS3-32761	8.074166	LMDirichlet1000.0-D10-content
387	Q0	FR940406-2-00182	9.330502	LMDirichlet1000.0-D10-content
629	Q0	LA020190-0189	9.980282	LMDirichlet1000.0-D10-content
674	Q0	LA120589-0078	7.090007	LMDirichlet1000.0-D10-content
378	Q0	FBIS4-64858	6.190751	LMDirichlet1000.0-D10-content
670	Q0	FT942-16427	8.148864	LMDirichlet1000.0-D10-content
637	Q0	FR940817-2-00260	10.461039	LMDirichlet1000.0-D10-content
678	Q0	FR940405-1-00030	6.7030907	LMDirichlet1000.0-D10-content
355	Q0	FT943-1589	7.140957	LMDirichlet1000.0-D10-content
652	Q0	FBIS3-47720	8.236974	LMDirichlet1000.0-D10-content
357	Q0	FBIS4-38316	6.453654	LMDirichlet1000.0-D10-content
362	Q0	FBIS3-26112	6.2645035	LMDirichlet1000.0-D10-content
400	Q0	LA061790-0153	16.575054	LMDirichlet1000.0-D10-content
307	Q0	FR940404-2-00028	8.339509	LMDirichlet1000.0-D10-content
303	Q0	FT921-7107	15.751661	LMDirichlet1000.0-D10-content
340	Q0	FR940727-0-00038	7.112912	LMDirichlet1000.0-D10-content
381	Q0	FR940902-2-00003	5.9124455	LMDirichlet1000.0-D10-content
374	Q0	FT941-1232	14.0730095	LMDirichlet1000.0-D10-content
416	Q0	FBIS3-59308	9.904316	LMDirichlet1000.0-D10-content
700	Q0	FR940822-0-00030	7.06353	LMDirichlet1000.0-D10-content
377	Q0	FR940208-1-00070	10.093061	LMDirichlet1000.0-D10-content
412	Q0	FT941-4175	5.5923414	LMDirichlet1000.0-D10-content
450	Q0	FT933-5957	10.323337	LMDirichlet1000.0-D10-content
378	Q0	FT931-14163	6.492605	LMDirichlet1000.0-D10-content
657	Q0	LA042389-0105	8.382813	LMDirichlet1000.0-D10-content
319	Q0	FR940627-0-00205	6.1908693	LMDirichlet1000.0-D10-content
351	Q0	FT934-4848	10.65192	LMDirichlet1000.0-D10-content
630	Q0	FBIS4-21373	8.601202	LMDirichlet1000.0-D10-content
449	Q0	LA052190-0106	10.427753	LMDirichlet1000.0-D10-content
396	Q0	FT944-18520	11.169248	LMDirichlet1000.0-D10-content
364	Q0	FBIS3-22643	7.866286	LMDirichlet1000.0-D10-content
327	Q0	FBIS3-40630	9.246759	LMDirichlet1000.0-D10-content
648	Q0	LA080689-0167	6.7349067	LMDirichlet1000.0-D10-content
409	Q0	LA050989-0113	7.6154275	LMDirichlet1000.0-D10-content
340	Q0	FR940527-0-00164	7.0121403	LMDirichlet1000.0-D10-content
414	Q0	FT944-12369	9.685326	LMDirichlet1000.0-D10-content
350	Q0	LA112390-0145	6.690366	LMDirichlet1000.0-D10-content
375	Q0	FT923-14293	8.900331	LMDirichlet1000.0-D10-content
328	Q0	FT922-7464	12.091534	LMDirichlet1000.0-D10-content
317	Q0	LA073190-0082	12.490741	LMDirichlet1000.0-D10-content
630	Q0	LA120990-0203	10.363603	LMDirichlet1000.0-D10-content
431	Q0	LA030589-0277	9.1595955	LMDirichlet1000.0-D10-content
439	Q0	FR940627-2-00078	11.025621	LMDirichlet1000.0-D10-content
612	Q0	FT944-610	9.262913	LMDirichlet1000.0-D10-content
415	Q0	FBIS3-60025	11.843657	LMDirichlet1000.0-D10-content
620	Q0	FBIS3-57945	7.8073373	LMDirichlet1000.0-D10-content
321	Q0	LA121690-0044	7.2574563	LMDirichlet1000.0-D10-content
303	Q0	LA042790-0070	14.859318	LMDirichlet1000.0-D10-content
340	Q0	FT941-6884	8.146408	LMDirichlet1000.0-D10-content
694	Q0	LA072990-0199	11.528467	LMDirichlet1000.0-D10-content
354	Q0	FBIS4-2431	5.3647575	LMDirichlet1000.0-D10-content
395	Q0	FT943-44	5.5825825	LMDirichlet1000.0-D10-content
405	Q0	LA090190-0129	8.198366	LMDirichlet1000.0-D10-content
636	Q0	LA020190-0092	7.021022	LMDirichlet1000.0-D10-content
678	Q0	LA071490-0054	6.9888115	LMDirichlet1000.0-D10-content
636	Q0	LA080190-0108	7.338352	LMDirichlet1000.0-D10-content
653	Q0	FBIS4-9824	14.46798	LMDirichlet1000.0-D10-content
650	Q0	LA121289-0027	6.7743454	LMDirichlet1000.0-D10-content
375	Q0	FBIS4-44635	9.070785	LMDirichlet1000.0-D10-content
631	Q0	LA022890-0067	12.112184	LMDirichlet1000.0-D10-content
339	Q0	LA072489-0041	11.82335	LMDirichlet1000.0-D10-content
626	Q0	LA120889-0164	6.1662216	LMDirichlet1000.0-D10-content
601	Q0	FT944-10568	9.992674	LMDirichlet1000.0-D10-content
355	Q0	LA040389-0041	7.6436024	LMDirichlet1000.0-D10-content
657	Q0	LA061489-0093	7.9643536	LMDirichlet1000.0-D10-content
306	Q0	FT923-5771	7.075507	LMDirichlet1000.0-D10-content
617	Q0	FT944-12369	6.8967066	LMDirichlet1000.0-D10-content
605	Q0	FBIS3-43072	8.541601	LMDirichlet1000.0-D10-content
337	Q0	FBIS4-45906	12.604135	LMDirichlet1000.0-D10-content
388	Q0	FT943-15995	7.585586	LMDirichlet1000.0-D10-content
347	Q0	FBIS3-60340	10.795742	LMDirichlet1000.0-D10-content
693	Q0	FT943-9619	8.017171	LMDirichlet1000.0-D10-content
696	Q0	LA100790-0250	11.657785	LMDirichlet1000.0-D10-content
403	Q0	LA020490-0136	8.602817	LMDirichlet1000.0-D10-content
399	Q0	FT924-3602	9.931009	LMDirichlet1000.0-D10-content
303	Q0	LA070990-0052	15.297589	LMDirichlet1000.0-D10-content
441	Q0	LA112690-0027	8.364464	LMDirichlet1000.0-D10-content
692	Q0	FT942-14511	15.213094	LMDirichlet1000.0-D10-content
680	Q0	LA022590-0190	10.349798	LMDirichlet1000.0-D10-content
385	Q0	FR940922-1-00018	9.835907	LMDirichlet1000.0-D10-content
332	Q0	FBIS4-66206	7.215913	LMDirichlet1000.0-D10-content
313	Q0	FBIS4-66412	19.395245	LMDirichlet1000.0-D10-content
313	Q0	LA081590-0078	19.547117	LMDirichlet1000.0-D10-content
411	Q0	FR940511-0-00043	11.231754	LMDirichlet1000.0-D10-content
356	Q0	LA020490-0136	8.560698	LMDirichlet1000.0-D10-content
359	Q0	FT923-12294	8.575379	LMDirichlet1000.0-D10-content
624	Q0	LA110289-0116	11.814866	LMDirichlet1000.0-D10-content
413	Q0	FT931-7267	6.2058783	LMDirichlet1000.0-D10-content
605	Q0	LA060489-0030	7.89214	LMDirichlet1000.0-D10-content
312	Q0	FBIS4-67023	8.291939	LMDirichlet1000.0-D10-content
309	Q0	LA090190-0055	7.748609	LMDirichlet1000.0-D10-content
427	Q0	FR941028-2-00201	12.58525	LMDirichlet1000.0-D10-content
330	Q0	FBIS3-13790	9.387443	LMDirichlet1000.0-D10-content
665	Q0	LA122290-0008	8.849151	LMDirichlet1000.0-D10-content
652	Q0	FBIS3-28847	8.089824	LMDirichlet1000.0-D10-content
646	Q0	FBIS3-40525	9.426791	LMDirichlet1000.0-D10-content
674	Q0	FT944-10010	7.4706492	LMDirichlet1000.0-D10-content
447	Q0	FT922-578	9.287229	LMDirichlet1000.0-D10-content
601	Q0	FBIS3-38725	9.616279	LMDirichlet1000.0-D10-content
316	Q0	LA101389-0176	8.221377	LMDirichlet1000.0-D10-content
373	Q0	FT933-10240	11.055804	LMDirichlet1000.0-D10-content
305	Q0	LA031689-0177	5.0274553	LMDirichlet1000.0-D10-content
310	Q0	LA091089-0202	10.43297	LMDirichlet1000.0-D10-content
364	Q0	FBIS3-22604	7.999776	LMDirichlet1000.0-D10-content
378	Q0	FT933-13107	6.807482	LMDirichlet1000.0-D10-content
378	Q0	FT933-12700	6.253109	LMDirichlet1000.0-D10-content
606	Q0	LA100889-0224	7.6727657	LMDirichlet1000.0-D10-content
339	Q0	LA101090-0147	11.099328	LMDirichlet1000.0-D10-content
429	Q0	FR940202-2-00107	8.051192	LMDirichlet1000.0-D10-content
638	Q0	LA080989-0042	6.146121	LMDirichlet1000.0-D10-content
641	Q0	LA020890-0204	11.745945	LMDirichlet1000.0-D10-content
362	Q0	FBIS4-49075	6.307608	LMDirichlet1000.0-D10-content
388	Q0	FBIS3-26064	7.268426	LMDirichlet1000.0-D10-content
312	Q0	LA102490-0077	8.76943	LMDirichlet1000.0-D10-content
383	Q0	LA070390-0063	11.505769	LMDirichlet1000.0-D10-content
422	Q0	LA092489-0079	8.604988	LMDirichlet1000.0-D10-content
377	Q0	LA022689-0024	10.171343	LMDirichlet1000.0-D10-content
335	Q0	LA070190-0096	9.768322	LMDirichlet1000.0-D10-content
673	Q0	LA011689-0035	11.856563	LMDirichlet1000.0-D10-content
394	Q0	LA020190-0153	4.318548	LMDirichlet1000.0-D10-content
378	Q0	FT924-10430	6.224063	LMDirichlet1000.0-D10-content
392	Q0	FBIS4-44738	7.0630937	LMDirichlet1000.0-D10-content
610	Q0	FBIS3-42750	9.034763	LMDirichlet1000.0-D10-content
623	Q0	FBIS3-21515	11.614869	LMDirichlet1000.0-D10-content
436	Q0	LA032289-0016	6.9723473	LMDirichlet1000.0-D10-content
627	Q0	LA112890-0049	6.2174873	LMDirichlet1000.0-D10-content
429	Q0	LA062090-0050	7.6278877	LMDirichlet1000.0-D10-content
390	Q0	LA011089-0045	8.337143	LMDirichlet1000.0-D10-content
668	Q0	FT922-8871	5.5600195	LMDirichlet1000.0-D10-content
321	Q0	FBIS4-68537	6.3396263	LMDirichlet1000.0-D10-content
655	Q0	FR941128-2-00069	8.886095	LMDirichlet1000.0-D10-content
421	Q0	FR940713-1-00070	9.09506	LMDirichlet1000.0-D10-content
435	Q0	FBIS3-27959	8.68072	LMDirichlet1000.0-D10-content
418	Q0	LA080990-0204	7.282951	LMDirichlet1000.0-D10-content
368	Q0	LA102990-0096	10.458001	LMDirichlet1000.0-D10-content
406	Q0	LA051790-0095	8.144573	LMDirichlet1000.0-D10-content
676	Q0	FBIS3-41157	11.693983	LMDirichlet1000.0-D10-content
699	Q0	LA102790-0160	5.4620605	LMDirichlet1000.0-D10-content
387	Q0	FBIS3-22219	9.347727	LMDirichlet1000.0-D10-content
663	Q0	LA033090-0070	10.378097	LMDirichlet1000.0-D10-content
319	Q0	FBIS3-42999	5.877302	LMDirichlet1000.0-D10-content
677	Q0	FT923-14710	13.476984	LMDirichlet1000.0-D10-content
623	Q0	FBIS3-41450	12.298862	LMDirichlet1000.0-D10-content
440	Q0	FR940513-1-00099	6.9048586	LMDirichlet1000.0-D10-content
316	Q0	LA012789-0030	8.221377	LMDirichlet1000.0-D10-content
343	Q0	LA071090-0065	6.2509003	LMDirichlet1000.0-D10-content
327	Q0	FBIS3-59846	9.260662	LMDirichlet1000.0-D10-content
640	Q0	FT944-15308	10.979539	LMDirichlet1000.0-D10-content
629	Q0	LA053090-0024	10.062964	LMDirichlet1000.0-D10-content
390	Q0	LA111090-0112	10.676935	LMDirichlet1000.0-D10-content
645	Q0	FT942-9936	10.954228	LMDirichlet1000.0-D10-content
621	Q0	LA111989-0149	14.726011	LMDirichlet1000.0-D10-content
687	Q0	FT933-4356	8.830081	LMDirichlet1000.0-D10-content
435	Q0	FBIS4-66698	8.084516	LMDirichlet1000.0-D10-content
309	Q0	LA040289-0162	7.2408595	LMDirichlet1000.0-D10-content
648	Q0	FR941202-0-00176	7.18392	LMDirichlet1000.0-D10-content
685	Q0	LA033189-0070	9.189258	LMDirichlet1000.0-D10-content
690	Q0	FBIS4-49221	7.527119	LMDirichlet1000.0-D10-content
695	Q0	LA030389-0147	13.49791	LMDirichlet1000.0-D10-content
383	Q0	LA122590-0020	9.976416	LMDirichlet1000.0-D10-content
384	Q0	FT941-793	11.404632	LMDirichlet1000.0-D10-content
700	Q0	FBIS4-67597	6.8008175	LMDirichlet1000.0-D10-content
438	Q0	FT924-3105	8.647079	LMDirichlet1000.0-D10-content
417	Q0	FT931-3244	5.709954	LMDirichlet1000.0-D10-content
408	Q0	LA062290-0070	9.597524	LMDirichlet1000.0-D10-content
425	Q0	FBIS4-26260	9.020741	LMDirichlet1000.0-D10-content
635	Q0	LA061090-0035	8.8824835	LMDirichlet1000.0-D10-content
684	Q0	FR940128-0-00030	5.45425	LMDirichlet1000.0-D10-content
678	Q0	LA031690-0158	8.420818	LMDirichlet1000.0-D10-content
423	Q0	FBIS4-32111	19.718672	LMDirichlet1000.0-D10-content
370	Q0	FR940105-0-00050	8.185013	LMDirichlet1000.0-D10-content
414	Q0	FT944-11926	10.7280855	LMDirichlet1000.0-D10-content
673	Q0	LA012789-0015	11.19325	LMDirichlet1000.0-D10-content
401	Q0	FBIS3-39117	5.834349	LMDirichlet1000.0-D10-content
658	Q0	LA113089-0117	9.612402	LMDirichlet1000.0-D10-content
403	Q0	FR940525-1-00062	8.928207	LMDirichlet1000.0-D10-content
656	Q0	LA060989-0119	11.236074	LMDirichlet1000.0-D10-content
613	Q0	LA111089-0127	9.500456	LMDirichlet1000.0-D10-content
607	Q0	FT933-16361	9.092065	LMDirichlet1000.0-D10-content
361	Q0	LA121889-0008	12.099467	LMDirichlet1000.0-D10-content
369	Q0	LA110789-0040	16.28199	LMDirichlet1000.0-D10-content
448	Q0	FT921-11935	5.2341366	LMDirichlet1000.0-D10-content
393	Q0	LA100790-0068	7.2467546	LMDirichlet1000.0-D10-content
432	Q0	FT933-17008	8.552322	LMDirichlet1000.0-D10-content
332	Q0	LA030389-0147	8.802345	LMDirichlet1000.0-D10-content
400	Q0	LA012289-0165	14.248446	LMDirichlet1000.0-D10-content
439	Q0	LA100589-0058	11.21999	LMDirichlet1000.0-D10-content
336	Q0	LA021289-0039	6.482349	LMDirichlet1000.0-D10-content
321	Q0	FT932-3401	6.1270103	LMDirichlet1000.0-D10-content
685	Q0	LA032989-0011	8.649485	LMDirichlet1000.0-D10-content
637	Q0	LA070290-0022	11.364481	LMDirichlet1000.0-D10-content
314	Q0	LA021090-0107	6.4772067	LMDirichlet1000.0-D10-content
388	Q0	LA081990-0209	7.25667	LMDirichlet1000.0-D10-content
365	Q0	FT923-14358	10.361361	LMDirichlet1000.0-D10-content
381	Q0	LA082690-0003	7.8631544	LMDirichlet1000.0-D10-content
335	Q0	LA010690-0131	9.562552	LMDirichlet1000.0-D10-content
328	Q0	FT941-11155	10.3004675	LMDirichlet1000.0-D10-content
427	Q0	FBIS3-21201	10.3001795	LMDirichlet1000.0-D10-content
406	Q0	LA052189-0154	8.021994	LMDirichlet1000.0-D10-content
675	Q0	LA101690-0016	11.107706	LMDirichlet1000.0-D10-content
626	Q0	FT934-13123	6.10178	LMDirichlet1000.0-D10-content
320	Q0	FR940705-0-00025	15.935568	LMDirichlet1000.0-D10-content
314	Q0	LA091189-0098	6.2558336	LMDirichlet1000.0-D10-content
323	Q0	LA011289-0020	10.611584	LMDirichlet1000.0-D10-content
436	Q0	FT944-10917	6.6514306	LMDirichlet1000.0-D10-content
397	Q0	LA072390-0100	6.9362082	LMDirichlet1000.0-D10-content
311	Q0	FBIS4-19393	6.790502	LMDirichlet1000.0-D10-content
389	Q0	FBIS3-21239	6.6911664	LMDirichlet1000.0-D10-content
446	Q0	FBIS3-12936	7.38756	LMDirichlet1000.0-D10-content
363	Q0	FT922-12325	8.431908	LMDirichlet1000.0-D10-content
